Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
562,1,2014-01-20,23047,3479,1,1,0,0
817,1,2014-01-20,22881,2976,1,1,0,0
1114,1,2014-01-20,19415,2705,1,1,0,0
251,7,2014-01-19,0,0,0,0,0,0
262,7,2014-01-19,25586,3917,1,0,0,0
562,7,2014-01-19,16929,2829,1,0,0,0
817,7,2014-01-19,0,0,0,0,0,0
1114,7,2014-01-19,0,0,0,0,0,0
251,6,2014-01-18,18116,2383,1,0,0,0
262,6,2014-01-18,15557,2907,1,0,0,0
562,6,2014-01-18,13994,2503,1,0,0,0
817,6,2014-01-18,14483,2133,1,0,0,0
1114,6,2014-01-18,19945,3251,1,0,0,0
251,5,2014-01-17,16608,2204,1,0,0,0
262,5,2014-01-17,17132,3071,1,0,0,0
562,5,2014-01-17,17338,3085,1,0,0,0
817,5,2014-01-17,18393,2872,1,0,0,0
1114,5,2014-01-17,16579,2766,1,0,0,0
251,4,2014-01-16,14590,1971,1,0,0,0
262,4,2014-01-16,15743,2703,1,0,0,0
562,4,2014-01-16,17722,2995,1,0,0,0
817,4,2014-01-16,17952,2843,1,0,0,0
1114,4,2014-01-16,13268,2200,1,0,0,0
251,3,2014-01-15,14744,2113,1,0,0,0
262,3,2014-01-15,15727,2758,1,0,0,0
562,3,2014-01-15,16186,2862,1,0,0,0
817,3,2014-01-15,19583,3093,1,0,0,0
1114,3,2014-01-15,14230,2343,1,0,0,0
251,2,2014-01-14,15816,2228,1,0,0,0
262,2,2014-01-14,15945,2673,1,0,0,0
562,2,2014-01-14,16139,2917,1,0,0,0
817,2,2014-01-14,19364,2988,1,0,0,0
1114,2,2014-01-14,15058,2452,1,0,0,0
251,1,2014-01-13,15686,2209,1,0,0,0
262,1,2014-01-13,16601,2919,1,0,0,0
562,1,2014-01-13,17572,3088,1,0,0,0
817,1,2014-01-13,20105,3113,1,0,0,0
1114,1,2014-01-13,15144,2529,1,0,0,0
251,7,2014-01-12,0,0,0,0,0,0
262,7,2014-01-12,25125,3872,1,0,0,0
562,7,2014-01-12,17773,2951,1,0,0,0
817,7,2014-01-12,0,0,0,0,0,0
1114,7,2014-01-12,0,0,0,0,0,0
251,6,2014-01-11,16873,2281,1,0,0,0
262,6,2014-01-11,15509,2780,1,0,0,0
562,6,2014-01-11,13923,2587,1,0,0,0
817,6,2014-01-11,12641,1975,1,0,0,0
1114,6,2014-01-11,19323,3174,1,0,0,0
251,5,2014-01-10,19048,2415,1,1,0,0
262,5,2014-01-10,21171,3294,1,1,0,0
562,5,2014-01-10,20222,3385,1,1,0,0
817,5,2014-01-10,21017,2835,1,1,0,0
1114,5,2014-01-10,19032,2876,1,1,0,0
251,4,2014-01-09,17317,2197,1,1,0,0
262,4,2014-01-09,18674,2825,1,1,0,0
562,4,2014-01-09,19719,3246,1,1,0,0
817,4,2014-01-09,22906,3192,1,1,0,0
1114,4,2014-01-09,17022,2625,1,1,0,0
251,3,2014-01-08,18673,2378,1,1,0,0
262,3,2014-01-08,18829,2914,1,1,0,0
562,3,2014-01-08,18482,3123,1,1,0,0
817,3,2014-01-08,22235,3113,1,1,0,0
1114,3,2014-01-08,17260,2660,1,1,0,0
251,2,2014-01-07,21162,2709,1,1,0,1
262,2,2014-01-07,18421,2897,1,1,0,0
562,2,2014-01-07,20566,3243,1,1,0,0
817,2,2014-01-07,23923,3329,1,1,0,0
1114,2,2014-01-07,19923,2900,1,1,0,0
251,1,2014-01-06,23781,2844,1,1,0,1
262,1,2014-01-06,21127,3160,1,1,0,0
562,1,2014-01-06,23336,3476,1,1,0,0
817,1,2014-01-06,26911,3473,1,1,0,0
1114,1,2014-01-06,22429,3164,1,1,0,0
251,7,2014-01-05,0,0,0,0,0,0
262,7,2014-01-05,25276,3767,1,0,0,0
562,7,2014-01-05,17279,2765,1,0,0,0
817,7,2014-01-05,0,0,0,0,0,0
1114,7,2014-01-05,0,0,0,0,0,0
251,6,2014-01-04,17846,2347,1,0,0,0
262,6,2014-01-04,15771,2860,1,0,0,0
562,6,2014-01-04,13599,2408,1,0,0,0
817,6,2014-01-04,15246,2255,1,0,0,0
1114,6,2014-01-04,20714,3433,1,0,0,0
251,5,2014-01-03,17296,2340,1,0,0,1
262,5,2014-01-03,17037,2927,1,0,0,1
562,5,2014-01-03,15191,2694,1,0,0,1
817,5,2014-01-03,19226,2743,1,0,0,1
1114,5,2014-01-03,20997,3569,1,0,0,1
251,4,2014-01-02,18616,2482,1,0,0,1
262,4,2014-01-02,18179,3162,1,0,0,1
562,4,2014-01-02,15302,2696,1,0,0,1
817,4,2014-01-02,21370,3025,1,0,0,1
1114,4,2014-01-02,21614,3663,1,0,0,1
251,3,2014-01-01,0,0,0,0,a,1
262,3,2014-01-01,19637,3159,1,0,a,1
562,3,2014-01-01,11002,1931,1,0,a,1
817,3,2014-01-01,0,0,0,0,a,1
1114,3,2014-01-01,0,0,0,0,a,1
251,2,2013-12-31,8513,1091,1,0,0,1
262,2,2013-12-31,21502,3155,1,0,0,1
562,2,2013-12-31,16157,2519,1,0,0,1
817,2,2013-12-31,8061,1111,1,0,0,1
1114,2,2013-12-31,8987,1392,1,0,0,1
251,1,2013-12-30,24974,3201,1,0,0,1
262,1,2013-12-30,23541,3772,1,0,0,1
562,1,2013-12-30,19653,3115,1,0,0,1
817,1,2013-12-30,23728,3372,1,0,0,1
1114,1,2013-12-30,30336,4565,1,0,0,1
251,7,2013-12-29,0,0,0,0,0,0
262,7,2013-12-29,31759,4479,1,0,0,0
562,7,2013-12-29,18672,2883,1,0,0,1
817,7,2013-12-29,0,0,0,0,0,0
1114,7,2013-12-29,0,0,0,0,0,0
251,6,2013-12-28,18949,2647,1,0,0,0
262,6,2013-12-28,18048,3128,1,0,0,0
562,6,2013-12-28,14707,2485,1,0,0,1
817,6,2013-12-28,16235,2320,1,0,0,0
1114,6,2013-12-28,22568,3532,1,0,0,0
251,5,2013-12-27,22810,3183,1,0,0,1
262,5,2013-12-27,19984,3357,1,0,0,1
562,5,2013-12-27,16205,2797,1,0,0,1
817,5,2013-12-27,18976,2590,1,0,0,1
1114,5,2013-12-27,24650,3906,1,0,0,1
251,4,2013-12-26,0,0,0,0,c,1
262,4,2013-12-26,28800,3960,1,0,c,1
562,4,2013-12-26,16810,2612,1,0,c,1
817,4,2013-12-26,0,0,0,0,c,1
1114,4,2013-12-26,0,0,0,0,c,1
251,3,2013-12-25,0,0,0,0,c,1
262,3,2013-12-25,24245,3445,1,0,c,1
562,3,2013-12-25,13376,2014,1,0,c,1
817,3,2013-12-25,0,0,0,0,c,1
1114,3,2013-12-25,0,0,0,0,c,1
251,2,2013-12-24,9151,1218,1,0,0,1
262,2,2013-12-24,16016,2295,1,0,0,1
562,2,2013-12-24,11024,1663,1,0,0,1
817,2,2013-12-24,6513,850,1,0,0,1
1114,2,2013-12-24,8880,1227,1,0,0,1
251,1,2013-12-23,35350,4635,1,0,0,1
262,1,2013-12-23,28860,4314,1,0,0,1
562,1,2013-12-23,26152,3860,1,0,0,1
817,1,2013-12-23,28046,3635,1,0,0,1
1114,1,2013-12-23,35697,4911,1,0,0,1
251,7,2013-12-22,0,0,0,0,0,0
262,7,2013-12-22,37376,4916,1,0,0,0
562,7,2013-12-22,26659,3763,1,0,0,0
817,7,2013-12-22,0,0,0,0,0,0
1114,7,2013-12-22,0,0,0,0,0,0
251,6,2013-12-21,29601,3963,1,0,0,0
262,6,2013-12-21,21998,3606,1,0,0,0
562,6,2013-12-21,19957,3418,1,0,0,0
817,6,2013-12-21,21539,2914,1,0,0,0
1114,6,2013-12-21,30329,4637,1,0,0,0
251,5,2013-12-20,29679,3793,1,1,0,0
262,5,2013-12-20,26263,3989,1,1,0,1
562,5,2013-12-20,26264,4099,1,1,0,0
817,5,2013-12-20,29930,3935,1,1,0,0
1114,5,2013-12-20,30924,4463,1,1,0,1
251,4,2013-12-19,29297,3618,1,1,0,0
262,4,2013-12-19,25076,3754,1,1,0,1
562,4,2013-12-19,24975,3869,1,1,0,0
817,4,2013-12-19,31000,4007,1,1,0,0
1114,4,2013-12-19,29069,4206,1,1,0,1
251,3,2013-12-18,31185,3712,1,1,0,0
262,3,2013-12-18,25818,3601,1,1,0,0
562,3,2013-12-18,26082,3874,1,1,0,0
817,3,2013-12-18,32149,4061,1,1,0,0
1114,3,2013-12-18,29833,4105,1,1,0,0
251,2,2013-12-17,31409,3763,1,1,0,0
262,2,2013-12-17,24603,3544,1,1,0,0
562,2,2013-12-17,26505,3962,1,1,0,0
817,2,2013-12-17,32764,4113,1,1,0,0
1114,2,2013-12-17,29310,4033,1,1,0,0
251,1,2013-12-16,34475,3983,1,1,0,0
262,1,2013-12-16,25995,3734,1,1,0,0
562,1,2013-12-16,28680,3931,1,1,0,0
817,1,2013-12-16,38025,4381,1,1,0,0
1114,1,2013-12-16,33188,4314,1,1,0,0
251,7,2013-12-15,0,0,0,0,0,0
262,7,2013-12-15,32058,4609,1,0,0,0
562,7,2013-12-15,21990,3429,1,0,0,0
817,7,2013-12-15,0,0,0,0,0,0
1114,7,2013-12-15,0,0,0,0,0,0
251,6,2013-12-14,22469,3202,1,0,0,0
262,6,2013-12-14,21404,3747,1,0,0,0
562,6,2013-12-14,19128,3475,1,0,0,0
817,6,2013-12-14,18343,2566,1,0,0,0
1114,6,2013-12-14,29126,4532,1,0,0,0
251,5,2013-12-13,21614,2943,1,0,0,0
262,5,2013-12-13,21470,3538,1,0,0,0
562,5,2013-12-13,21057,3656,1,0,0,0
817,5,2013-12-13,23413,3305,1,0,0,0
1114,5,2013-12-13,23349,3627,1,0,0,0
251,4,2013-12-12,21392,2887,1,0,0,0
262,4,2013-12-12,18783,3065,1,0,0,0
562,4,2013-12-12,20664,3418,1,0,0,0
817,4,2013-12-12,23398,3475,1,0,0,0
1114,4,2013-12-12,20997,3332,1,0,0,0
251,3,2013-12-11,22611,2904,1,0,0,0
262,3,2013-12-11,18905,3077,1,0,0,0
562,3,2013-12-11,18730,3241,1,0,0,0
817,3,2013-12-11,22938,3439,1,0,0,0
1114,3,2013-12-11,21648,3345,1,0,0,0
251,2,2013-12-10,21571,2952,1,0,0,0
262,2,2013-12-10,17486,2988,1,0,0,0
562,2,2013-12-10,18838,3266,1,0,0,0
817,2,2013-12-10,23226,3424,1,0,0,0
1114,2,2013-12-10,21675,3349,1,0,0,0
251,1,2013-12-09,19054,2597,1,0,0,0
262,1,2013-12-09,20249,3303,1,0,0,0
562,1,2013-12-09,20676,3477,1,0,0,0
817,1,2013-12-09,23112,3368,1,0,0,0
1114,1,2013-12-09,20946,3188,1,0,0,0
251,7,2013-12-08,0,0,0,0,0,0
262,7,2013-12-08,31393,4630,1,0,0,0
562,7,2013-12-08,20035,3363,1,0,0,0
817,7,2013-12-08,0,0,0,0,0,0
1114,7,2013-12-08,0,0,0,0,0,0
251,6,2013-12-07,23151,3158,1,0,0,0
262,6,2013-12-07,21302,3735,1,0,0,0
562,6,2013-12-07,16137,3189,1,0,0,0
817,6,2013-12-07,16218,2350,1,0,0,0
1114,6,2013-12-07,26936,4208,1,0,0,0
251,5,2013-12-06,22451,2844,1,1,0,0
262,5,2013-12-06,22502,3407,1,1,0,0
562,5,2013-12-06,21722,3354,1,1,0,0
817,5,2013-12-06,22699,3049,1,1,0,0
1114,5,2013-12-06,20846,2974,1,1,0,0
251,4,2013-12-05,22261,2598,1,1,0,0
262,4,2013-12-05,24264,3375,1,1,0,0
562,4,2013-12-05,22587,2925,1,1,0,0
817,4,2013-12-05,31073,3724,1,1,0,0
1114,4,2013-12-05,22294,2700,1,1,0,0
251,3,2013-12-04,24610,2959,1,1,0,0
262,3,2013-12-04,23766,3448,1,1,0,0
562,3,2013-12-04,25116,3711,1,1,0,0
817,3,2013-12-04,28401,3633,1,1,0,0
1114,3,2013-12-04,25943,3572,1,1,0,0
251,2,2013-12-03,27552,3269,1,1,0,0
262,2,2013-12-03,23095,3445,1,1,0,0
562,2,2013-12-03,25864,3724,1,1,0,0
817,2,2013-12-03,31406,3810,1,1,0,0
1114,2,2013-12-03,25840,3500,1,1,0,0
251,1,2013-12-02,30057,3506,1,1,0,0
262,1,2013-12-02,24820,3600,1,1,0,0
562,1,2013-12-02,27428,3920,1,1,0,0
817,1,2013-12-02,31266,3796,1,1,0,0
1114,1,2013-12-02,30029,3855,1,1,0,0
251,7,2013-12-01,0,0,0,0,0,0
262,7,2013-12-01,34904,4894,1,0,0,0
562,7,2013-12-01,22918,3504,1,0,0,0
817,7,2013-12-01,0,0,0,0,0,0
1114,7,2013-12-01,0,0,0,0,0,0
251,6,2013-11-30,26675,3573,1,0,0,0
262,6,2013-11-30,23457,3878,1,0,0,0
562,6,2013-11-30,18521,3305,1,0,0,0
817,6,2013-11-30,18488,2482,1,0,0,0
1114,6,2013-11-30,30940,4578,1,0,0,0
251,5,2013-11-29,22380,2791,1,0,0,0
262,5,2013-11-29,24384,3944,1,0,0,0
562,5,2013-11-29,21946,3694,1,0,0,0
817,5,2013-11-29,24805,3290,1,0,0,0
1114,5,2013-11-29,24275,3418,1,0,0,0
251,4,2013-11-28,19693,2689,1,0,0,0
262,4,2013-11-28,18502,3064,1,0,0,0
562,4,2013-11-28,19606,3200,1,0,0,0
817,4,2013-11-28,23229,3330,1,0,0,0
1114,4,2013-11-28,21779,3220,1,0,0,0
251,3,2013-11-27,19552,2584,1,0,0,0
262,3,2013-11-27,17515,2871,1,0,0,0
562,3,2013-11-27,20112,3218,1,0,0,0
817,3,2013-11-27,21383,3116,1,0,0,0
1114,3,2013-11-27,18395,2825,1,0,0,0
251,2,2013-11-26,19926,2678,1,0,0,0
262,2,2013-11-26,16598,2768,1,0,0,0
562,2,2013-11-26,18580,3064,1,0,0,0
817,2,2013-11-26,21764,3187,1,0,0,0
1114,2,2013-11-26,18181,2812,1,0,0,0
251,1,2013-11-25,21554,2828,1,0,0,0
262,1,2013-11-25,17607,2914,1,0,0,0
562,1,2013-11-25,20311,3145,1,0,0,0
817,1,2013-11-25,21553,3218,1,0,0,0
1114,1,2013-11-25,19885,2903,1,0,0,0
251,7,2013-11-24,0,0,0,0,0,0
262,7,2013-11-24,28215,4249,1,0,0,0
562,7,2013-11-24,20569,3417,1,0,0,0
817,7,2013-11-24,0,0,0,0,0,0
1114,7,2013-11-24,0,0,0,0,0,0
251,6,2013-11-23,19299,2543,1,0,0,0
262,6,2013-11-23,15677,3003,1,0,0,0
562,6,2013-11-23,14412,2778,1,0,0,0
817,6,2013-11-23,16257,2323,1,0,0,0
1114,6,2013-11-23,22597,3599,1,0,0,0
251,5,2013-11-22,18599,2410,1,1,0,0
262,5,2013-11-22,20664,3488,1,1,0,0
562,5,2013-11-22,19762,3453,1,1,0,0
817,5,2013-11-22,23485,3231,1,1,0,0
1114,5,2013-11-22,20672,3000,1,1,0,0
251,4,2013-11-21,19036,2427,1,1,0,0
262,4,2013-11-21,18752,3016,1,1,0,0
562,4,2013-11-21,18799,3223,1,1,0,0
817,4,2013-11-21,23142,3208,1,1,0,0
1114,4,2013-11-21,19486,2796,1,1,0,0
251,3,2013-11-20,19339,2440,1,1,0,0
262,3,2013-11-20,19409,2973,1,1,0,0
562,3,2013-11-20,19658,3167,1,1,0,0
817,3,2013-11-20,22317,3161,1,1,0,0
1114,3,2013-11-20,19917,2859,1,1,0,0
251,2,2013-11-19,20779,2497,1,1,0,0
262,2,2013-11-19,18557,2874,1,1,0,0
562,2,2013-11-19,20322,3282,1,1,0,0
817,2,2013-11-19,25444,3477,1,1,0,0
1114,2,2013-11-19,20330,2810,1,1,0,0
251,1,2013-11-18,23757,2780,1,1,0,0
262,1,2013-11-18,20520,3016,1,1,0,0
562,1,2013-11-18,22293,3382,1,1,0,0
817,1,2013-11-18,26700,3609,1,1,0,0
1114,1,2013-11-18,21656,2968,1,1,0,0
251,7,2013-11-17,0,0,0,0,0,0
262,7,2013-11-17,26878,4053,1,0,0,0
562,7,2013-11-17,18881,3151,1,0,0,0
817,7,2013-11-17,0,0,0,0,0,0
1114,7,2013-11-17,0,0,0,0,0,0
251,6,2013-11-16,21469,2458,1,0,0,0
262,6,2013-11-16,15740,2926,1,0,0,0
562,6,2013-11-16,14262,2684,1,0,0,0
817,6,2013-11-16,15806,2206,1,0,0,0
1114,6,2013-11-16,21182,3469,1,0,0,0
251,5,2013-11-15,17072,2327,1,0,0,0
262,5,2013-11-15,17827,3298,1,0,0,0
562,5,2013-11-15,17724,3296,1,0,0,0
817,5,2013-11-15,20381,2981,1,0,0,0
1114,5,2013-11-15,17861,2850,1,0,0,0
251,4,2013-11-14,16598,2254,1,0,0,0
262,4,2013-11-14,15922,2819,1,0,0,0
562,4,2013-11-14,18719,3191,1,0,0,0
817,4,2013-11-14,20292,3291,1,0,0,0
1114,4,2013-11-14,16825,2698,1,0,0,0
251,3,2013-11-13,17462,2330,1,0,0,0
262,3,2013-11-13,15084,2717,1,0,0,0
562,3,2013-11-13,17184,3080,1,0,0,0
817,3,2013-11-13,20199,3221,1,0,0,0
1114,3,2013-11-13,16031,2645,1,0,0,0
251,2,2013-11-12,16656,2260,1,0,0,0
262,2,2013-11-12,16268,2909,1,0,0,0
562,2,2013-11-12,17195,3142,1,0,0,0
817,2,2013-11-12,21956,3308,1,0,0,0
1114,2,2013-11-12,15343,2558,1,0,0,0
251,1,2013-11-11,17606,2449,1,0,0,0
262,1,2013-11-11,17151,2923,1,0,0,0
562,1,2013-11-11,16735,3099,1,0,0,0
817,1,2013-11-11,21598,3331,1,0,0,0
1114,1,2013-11-11,17454,2847,1,0,0,0
251,7,2013-11-10,0,0,0,0,0,0
262,7,2013-11-10,27797,4298,1,0,0,0
562,7,2013-11-10,19496,3234,1,0,0,0
817,7,2013-11-10,0,0,0,0,0,0
1114,7,2013-11-10,0,0,0,0,0,0
251,6,2013-11-09,20209,2641,1,0,0,0
262,6,2013-11-09,17132,3056,1,0,0,0
562,6,2013-11-09,13965,2628,1,0,0,0
817,6,2013-11-09,14561,2179,1,0,0,0
1114,6,2013-11-09,22022,3346,1,0,0,0
251,5,2013-11-08,19405,2478,1,1,0,0
262,5,2013-11-08,20955,3611,1,1,0,0
562,5,2013-11-08,20654,3587,1,1,0,0
817,5,2013-11-08,22250,3191,1,1,0,0
1114,5,2013-11-08,20374,3139,1,1,0,0
251,4,2013-11-07,19369,2320,1,1,0,0
262,4,2013-11-07,18637,3000,1,1,0,0
562,4,2013-11-07,19686,3314,1,1,0,0
817,4,2013-11-07,23624,3426,1,1,0,0
1114,4,2013-11-07,20180,2993,1,1,0,0
251,3,2013-11-06,19616,2394,1,1,0,0
262,3,2013-11-06,22016,3214,1,1,0,0
562,3,2013-11-06,20262,3244,1,1,0,0
817,3,2013-11-06,22624,3199,1,1,0,0
1114,3,2013-11-06,19195,2866,1,1,0,0
251,2,2013-11-05,22991,2627,1,1,0,0
262,2,2013-11-05,21349,3142,1,1,0,0
562,2,2013-11-05,21509,3371,1,1,0,0
817,2,2013-11-05,26452,3665,1,1,0,0
1114,2,2013-11-05,21259,3062,1,1,0,0
251,1,2013-11-04,22749,2584,1,1,0,0
262,1,2013-11-04,24194,3725,1,1,0,0
562,1,2013-11-04,24060,3695,1,1,0,0
817,1,2013-11-04,26795,3546,1,1,0,0
1114,1,2013-11-04,17953,2604,1,1,0,0
251,7,2013-11-03,0,0,0,0,0,0
262,7,2013-11-03,23112,3730,1,0,0,0
562,7,2013-11-03,17510,3296,1,0,0,0
817,7,2013-11-03,0,0,0,0,0,0
1114,7,2013-11-03,0,0,0,0,0,0
251,6,2013-11-02,22157,2747,1,0,0,0
262,6,2013-11-02,17936,3466,1,0,0,0
562,6,2013-11-02,15590,3165,1,0,0,0
817,6,2013-11-02,14992,2319,1,0,0,0
1114,6,2013-11-02,21325,3620,1,0,0,0
251,5,2013-11-01,0,0,0,0,a,1
262,5,2013-11-01,20995,3611,1,0,0,0
562,5,2013-11-01,20647,3877,1,0,0,0
817,5,2013-11-01,21131,3228,1,0,0,0
1114,5,2013-11-01,21771,3467,1,0,0,0
251,4,2013-10-31,20110,2655,1,0,0,1
262,4,2013-10-31,19786,3268,1,0,0,0
562,4,2013-10-31,19886,3460,1,0,0,0
817,4,2013-10-31,23289,3505,1,0,0,0
1114,4,2013-10-31,20172,3185,1,0,0,0
251,3,2013-10-30,18032,2356,1,0,0,1
262,3,2013-10-30,17428,2931,1,0,0,0
562,3,2013-10-30,17652,3048,1,0,0,0
817,3,2013-10-30,21950,3296,1,0,0,0
1114,3,2013-10-30,18396,3043,1,0,0,0
251,2,2013-10-29,16252,2213,1,0,0,1
262,2,2013-10-29,16949,2940,1,0,0,0
562,2,2013-10-29,16339,2657,1,0,0,0
817,2,2013-10-29,21938,3361,1,0,0,0
1114,2,2013-10-29,16269,2740,1,0,0,0
251,1,2013-10-28,13830,2051,1,0,0,1
262,1,2013-10-28,18066,3283,1,0,0,0
562,1,2013-10-28,15523,2828,1,0,0,0
817,1,2013-10-28,21632,3427,1,0,0,0
1114,1,2013-10-28,16338,2901,1,0,0,0
251,7,2013-10-27,0,0,0,0,0,0
262,7,2013-10-27,27372,4394,1,0,0,0
562,7,2013-10-27,18710,3433,1,0,0,0
817,7,2013-10-27,0,0,0,0,0,0
1114,7,2013-10-27,0,0,0,0,0,0
251,6,2013-10-26,15758,2216,1,0,0,0
262,6,2013-10-26,15495,2951,1,0,0,0
562,6,2013-10-26,13446,3021,1,0,0,0
817,6,2013-10-26,14778,2297,1,0,0,0
1114,6,2013-10-26,21760,3745,1,0,0,0
251,5,2013-10-25,16807,2148,1,1,0,1
262,5,2013-10-25,19374,3549,1,1,0,0
562,5,2013-10-25,19461,3516,1,1,0,0
817,5,2013-10-25,21856,3223,1,1,0,0
1114,5,2013-10-25,19539,3145,1,1,0,0
251,4,2013-10-24,18262,2452,1,1,0,1
262,4,2013-10-24,17036,2995,1,1,0,0
562,4,2013-10-24,18600,3207,1,1,0,0
817,4,2013-10-24,22774,3429,1,1,0,0
1114,4,2013-10-24,17877,2894,1,1,0,0
251,3,2013-10-23,17675,2321,1,1,0,1
262,3,2013-10-23,17697,2915,1,1,0,0
562,3,2013-10-23,19048,3297,1,1,0,0
817,3,2013-10-23,22838,3425,1,1,0,0
1114,3,2013-10-23,17740,2875,1,1,0,0
251,2,2013-10-22,19770,2575,1,1,0,1
262,2,2013-10-22,17488,2970,1,1,0,0
562,2,2013-10-22,21070,3268,1,1,0,0
817,2,2013-10-22,25056,3716,1,1,0,0
1114,2,2013-10-22,19938,3193,1,1,0,0
251,1,2013-10-21,23153,2704,1,1,0,1
262,1,2013-10-21,17791,3074,1,1,0,0
562,1,2013-10-21,20392,3393,1,1,0,0
817,1,2013-10-21,27429,3705,1,1,0,0
1114,1,2013-10-21,21480,3218,1,1,0,0
251,7,2013-10-20,0,0,0,0,0,0
262,7,2013-10-20,27900,4271,1,0,0,0
562,7,2013-10-20,17583,3378,1,0,0,0
817,7,2013-10-20,0,0,0,0,0,0
1114,7,2013-10-20,0,0,0,0,0,0
251,6,2013-10-19,18781,2449,1,0,0,0
262,6,2013-10-19,15794,2984,1,0,0,0
562,6,2013-10-19,15107,3113,1,0,0,0
817,6,2013-10-19,15757,2354,1,0,0,0
1114,6,2013-10-19,21372,3499,1,0,0,0
251,5,2013-10-18,16221,2237,1,0,0,0
262,5,2013-10-18,18767,3377,1,0,0,0
562,5,2013-10-18,16770,3331,1,0,0,1
817,5,2013-10-18,19835,3032,1,0,0,0
1114,5,2013-10-18,19590,3083,1,0,0,0
251,4,2013-10-17,15242,2147,1,0,0,0
262,4,2013-10-17,17753,3179,1,0,0,0
562,4,2013-10-17,16709,3018,1,0,0,1
817,4,2013-10-17,20028,3144,1,0,0,0
1114,4,2013-10-17,15899,2555,1,0,0,0
251,3,2013-10-16,16108,2197,1,0,0,0
262,3,2013-10-16,17632,3014,1,0,0,0
562,3,2013-10-16,16968,2909,1,0,0,1
817,3,2013-10-16,20837,3300,1,0,0,0
1114,3,2013-10-16,16277,2941,1,0,0,0
251,2,2013-10-15,15666,2121,1,0,0,0
262,2,2013-10-15,16483,2878,1,0,0,0
562,2,2013-10-15,18022,2938,1,0,0,1
817,2,2013-10-15,22149,3496,1,0,0,0
1114,2,2013-10-15,16525,2798,1,0,0,0
251,1,2013-10-14,17477,2338,1,0,0,0
262,1,2013-10-14,17888,3117,1,0,0,0
562,1,2013-10-14,17715,3012,1,0,0,1
817,1,2013-10-14,22213,3349,1,0,0,0
1114,1,2013-10-14,19549,3135,1,0,0,0
251,7,2013-10-13,0,0,0,0,0,0
262,7,2013-10-13,29322,4310,1,0,0,0
562,7,2013-10-13,19291,3107,1,0,0,1
817,7,2013-10-13,0,0,0,0,0,0
1114,7,2013-10-13,0,0,0,0,0,0
251,6,2013-10-12,18197,2574,1,0,0,0
262,6,2013-10-12,17076,3117,1,0,0,0
562,6,2013-10-12,13192,2437,1,0,0,1
817,6,2013-10-12,14675,2171,1,0,0,0
1114,6,2013-10-12,19838,3306,1,0,0,0
251,5,2013-10-11,17853,2275,1,1,0,0
262,5,2013-10-11,20506,3463,1,1,0,1
562,5,2013-10-11,17918,3101,1,1,0,1
817,5,2013-10-11,22065,3134,1,1,0,1
1114,5,2013-10-11,21773,3348,1,1,0,1
251,4,2013-10-10,18972,2520,1,1,0,0
262,4,2013-10-10,19602,3182,1,1,0,1
562,4,2013-10-10,18610,3103,1,1,0,1
817,4,2013-10-10,21880,3139,1,1,0,1
1114,4,2013-10-10,21251,3374,1,1,0,1
251,3,2013-10-09,19455,2487,1,1,0,0
262,3,2013-10-09,19969,3154,1,1,0,1
562,3,2013-10-09,18081,3037,1,1,0,1
817,3,2013-10-09,22784,3221,1,1,0,1
1114,3,2013-10-09,20770,3339,1,1,0,1
251,2,2013-10-08,22074,2737,1,1,0,0
262,2,2013-10-08,21118,3244,1,1,0,1
562,2,2013-10-08,19294,3132,1,1,0,1
817,2,2013-10-08,24664,3408,1,1,0,1
1114,2,2013-10-08,22998,3547,1,1,0,1
251,1,2013-10-07,23463,2898,1,1,0,0
262,1,2013-10-07,21749,3371,1,1,0,1
562,1,2013-10-07,22726,3452,1,1,0,1
817,1,2013-10-07,27818,3568,1,1,0,1
1114,1,2013-10-07,25241,3767,1,1,0,1
251,7,2013-10-06,0,0,0,0,0,0
262,7,2013-10-06,28800,4390,1,0,0,0
562,7,2013-10-06,16626,2924,1,0,0,1
817,7,2013-10-06,0,0,0,0,0,0
1114,7,2013-10-06,0,0,0,0,0,0
251,6,2013-10-05,18820,2517,1,0,0,0
262,6,2013-10-05,15986,3059,1,0,0,0
562,6,2013-10-05,13384,2448,1,0,0,1
817,6,2013-10-05,15132,2236,1,0,0,0
1114,6,2013-10-05,22798,3818,1,0,0,0
251,5,2013-10-04,21886,2931,1,0,0,0
262,5,2013-10-04,20959,3671,1,0,0,1
562,5,2013-10-04,17633,3139,1,0,0,1
817,5,2013-10-04,21134,3042,1,0,0,1
1114,5,2013-10-04,25989,4128,1,0,0,1
251,4,2013-10-03,0,0,0,0,a,0
262,4,2013-10-03,34369,4925,1,0,a,1
562,4,2013-10-03,19533,3247,1,0,a,0
817,4,2013-10-03,0,0,0,0,a,1
1114,4,2013-10-03,0,0,0,0,a,1
251,3,2013-10-02,16837,2279,1,0,0,0
262,3,2013-10-02,19501,3407,1,0,0,1
562,3,2013-10-02,18873,3315,1,0,0,0
817,3,2013-10-02,20095,3013,1,0,0,1
1114,3,2013-10-02,20018,3255,1,0,0,1
251,2,2013-10-01,17064,2294,1,0,0,0
262,2,2013-10-01,18395,2965,1,0,0,1
562,2,2013-10-01,18037,3000,1,0,0,0
817,2,2013-10-01,21950,3075,1,0,0,1
1114,2,2013-10-01,19463,3246,1,0,0,1
